,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Operating Margin,Sales Method,Year,Month,Day,Calendering Year
1356,Sports Direct,1128299,2021-12-09,West,Hawaii,Honolulu,Women's Athletic Footwear,80.00000000000001,500,400000.00000000006,100000.00000000001,0.25,Outlet,2021,12,9,Second Half
1357,Sports Direct,1128299,2021-12-09,West,Hawaii,Honolulu,Men's Apparel,90.00000000000001,425,382500.00000000006,57375.00000000001,0.15,Outlet,2021,12,9,Second Half
1358,Sports Direct,1128299,2021-12-09,West,Hawaii,Honolulu,Women's Apparel,95.00000000000001,525,498750.00000000006,199500.00000000003,0.4,Outlet,2021,12,9,Second Half
1359,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Men's Street Footwear,40.0,425,170000.0,51000.0,0.3,Outlet,2021,1,17,First Half
1360,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Men's Athletic Footwear,50.0,425,212500.0,53125.0,0.25,Outlet,2021,1,17,First Half
1361,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Women's Street Footwear,50.0,425,212500.0,63750.0,0.3,Outlet,2021,1,17,First Half
1362,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Women's Athletic Footwear,50.0,275,137500.0,41250.0,0.3,Outlet,2021,1,17,First Half
1363,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Men's Apparel,55.00000000000001,225,123750.00000000001,24750.000000000004,0.2,Outlet,2021,1,17,First Half
1364,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Women's Apparel,50.0,475,237500.0,106875.0,0.45,Outlet,2021,1,17,First Half
1365,Sports Direct,1128299,2021-02-17,West,Hawaii,Honolulu,Men's Street Footwear,40.0,525,210000.0,63000.0,0.3,Outlet,2021,2,17,First Half
1366,Sports Direct,1128299,2021-02-17,West,Hawaii,Honolulu,Men's Athletic Footwear,50.0,425,212500.0,53125.0,0.25,Outlet,2021,2,17,First Half
1367,Sports Direct,1128299,2021-02-17,West,Hawaii,Honolulu,Women's Street Footwear,50.0,425,212500.0,63750.0,0.3,Outlet,2021,2,17,First Half
1368,Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Athletic Footwear,50.0,275,137500.0,41250.0,0.3,Outlet,2021,2,17,First Half
1369,Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Men's Apparel,55.00000000000001,200,110000.00000000001,22000.000000000004,0.2,Outlet,2021,2,17,First Half
1370,Sports Direct,1128299,2021-02-17,Southeast,Florida,Orlando,Women's Apparel,50.0,400,200000.0,90000.0,0.45,Outlet,2021,2,17,First Half
1371,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Street Footwear,50.0,550,275000.0,82500.0,0.3,Outlet,2021,3,16,First Half
1372,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Athletic Footwear,60.0,400,240000.0,60000.0,0.25,Outlet,2021,3,16,First Half
1373,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Street Footwear,64.99999999999999,425,276249.99999999994,82874.99999999999,0.3,Outlet,2021,3,16,First Half
1374,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325,195000.0,58500.0,0.3,Outlet,2021,3,16,First Half
1375,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Men's Apparel,65.0,175,113750.0,22750.0,0.2,Outlet,2021,3,16,First Half
1376,Sports Direct,1128299,2021-03-16,Southeast,Florida,Orlando,Women's Apparel,60.0,375,225000.0,101250.0,0.45,Outlet,2021,3,16,First Half
1377,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Street Footwear,65.0,550,357500.0,107250.0,0.3,Outlet,2021,4,17,First Half
1378,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,350,245000.0,61250.0,0.25,Outlet,2021,4,17,First Half
1379,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Street Footwear,70.0,400,280000.0,84000.0,0.3,Outlet,2021,4,17,First Half
1380,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Athletic Footwear,55.00000000000001,300,165000.00000000003,49500.00000000001,0.3,Outlet,2021,4,17,First Half
1381,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Men's Apparel,60.00000000000001,200,120000.00000000001,24000.000000000004,0.2,Outlet,2021,4,17,First Half
1382,Walmart,1128299,2021-04-17,Southeast,Florida,Orlando,Women's Apparel,75.00000000000001,375,281250.00000000006,126562.50000000003,0.45,Outlet,2021,4,17,First Half
1383,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Street Footwear,60.0,575,345000.0,103500.0,0.3,Outlet,2021,5,18,First Half
1384,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Athletic Footwear,65.0,425,276250.0,69062.5,0.25,Outlet,2021,5,18,First Half
1385,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Street Footwear,65.0,425,276250.0,82875.0,0.3,Outlet,2021,5,18,First Half
1386,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Athletic Footwear,60.0,325,195000.0,58500.0,0.3,Outlet,2021,5,18,First Half
1387,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,54.99999999999999,225,123749.99999999999,24750.0,0.2,Outlet,2021,5,18,First Half
1388,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Women's Apparel,70.0,575,402500.0,181125.0,0.45,Outlet,2021,5,18,First Half
1389,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Street Footwear,64.99999999999999,825,536249.9999999999,160874.99999999997,0.3,Outlet,2021,6,17,First Half
1390,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Athletic Footwear,70.0,700,490000.0,122500.0,0.25,In-store,2021,6,17,First Half
1391,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Street Footwear,85.0,700,595000.0,178500.0,0.3,In-store,2021,6,17,First Half
1392,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Athletic Footwear,85.0,575,488750.0,146625.0,0.3,In-store,2021,6,17,First Half
1393,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Men's Apparel,95.0,450,427500.0,85500.0,0.2,In-store,2021,6,17,First Half
1394,Walmart,1128299,2021-06-17,Southeast,Florida,Orlando,Women's Apparel,110.00000000000001,750,825000.0000000001,371250.00000000006,0.45,In-store,2021,6,17,First Half
1395,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Street Footwear,90.0,900,810000.0,243000.0,0.3,In-store,2021,7,16,Second Half
1396,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Athletic Footwear,95.0,750,712500.0,178125.0,0.25,In-store,2021,7,16,Second Half
1397,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Street Footwear,95.0,700,665000.0,199500.0,0.3,In-store,2021,7,16,Second Half
1398,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Athletic Footwear,90.0,600,540000.0,162000.0,0.3,In-store,2021,7,16,Second Half
1399,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Men's Apparel,95.0,650,617500.0,123500.0,0.2,In-store,2021,7,16,Second Half
1400,Walmart,1128299,2021-07-16,Southeast,Florida,Orlando,Women's Apparel,110.00000000000001,650,715000.0000000001,321750.00000000006,0.45,In-store,2021,7,16,Second Half
1401,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Men's Street Footwear,95.0,850,807500.0,242250.0,0.3,In-store,2021,8,17,Second Half
1402,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Men's Athletic Footwear,85.00000000000001,825,701250.0000000001,175312.50000000003,0.25,In-store,2021,8,17,Second Half
1403,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Street Footwear,80.0,700,560000.0,168000.0,0.3,In-store,2021,8,17,Second Half
1404,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Athletic Footwear,80.0,475,380000.0,114000.0,0.3,In-store,2021,8,17,Second Half
1405,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Men's Apparel,80.0,475,380000.0,76000.0,0.2,In-store,2021,8,17,Second Half
1406,Walmart,1128299,2021-08-17,Southeast,Florida,Orlando,Women's Apparel,85.0,300,255000.0,114750.0,0.45,In-store,2021,8,17,Second Half
1407,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Street Footwear,60.00000000000001,500,300000.00000000006,90000.00000000001,0.3,In-store,2021,9,18,Second Half
1408,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Athletic Footwear,65.00000000000001,500,325000.00000000006,81250.00000000001,0.25,In-store,2021,9,18,Second Half
1409,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Street Footwear,60.00000000000001,300,180000.00000000003,54000.00000000001,0.3,In-store,2021,9,18,Second Half
1410,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,60.00000000000001,250,150000.00000000003,45000.00000000001,0.3,In-store,2021,9,18,Second Half
1411,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Men's Apparel,70.0,275,192500.0,38500.0,0.2,In-store,2021,9,18,Second Half
1412,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Apparel,54.99999999999999,300,164999.99999999997,74249.99999999999,0.45,In-store,2021,9,18,Second Half
1413,Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Men's Street Footwear,50.0,400,200000.0,60000.0,0.3,In-store,2021,10,17,Second Half
1414,Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Men's Athletic Footwear,65.00000000000001,575,373750.00000000006,93437.50000000001,0.25,In-store,2021,10,17,Second Half
1415,Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Street Footwear,60.00000000000001,400,240000.00000000003,72000.0,0.3,In-store,2021,10,17,Second Half
1416,Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Athletic Footwear,55.00000000000001,375,206250.00000000003,61875.00000000001,0.3,In-store,2021,10,17,Second Half
1417,Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Men's Apparel,65.0,350,227500.0,45500.0,0.2,In-store,2021,10,17,Second Half
1418,Walmart,1128299,2021-10-17,Southeast,Florida,Orlando,Women's Apparel,70.0,400,280000.0,126000.0,0.45,In-store,2021,10,17,Second Half
1419,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Street Footwear,55.00000000000001,625,343750.00000000006,103125.00000000001,0.3,In-store,2021,11,17,Second Half
1420,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Athletic Footwear,60.00000000000001,700,420000.00000000006,105000.00000000001,0.25,In-store,2021,11,17,Second Half
1421,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Street Footwear,55.00000000000001,525,288750.00000000006,86625.00000000001,0.3,In-store,2021,11,17,Second Half
1422,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Athletic Footwear,65.00000000000001,500,325000.00000000006,97500.00000000001,0.3,In-store,2021,11,17,Second Half
1423,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Men's Apparel,85.00000000000001,475,403750.00000000006,80750.00000000001,0.2,In-store,2021,11,17,Second Half
1424,Walmart,1128299,2021-11-17,Southeast,Florida,Orlando,Women's Apparel,90.00000000000001,600,540000.0000000001,243000.00000000006,0.45,In-store,2021,11,17,Second Half
1425,Walmart,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Street Footwear,75.00000000000001,800,600000.0000000001,180000.00000000003,0.3,In-store,2021,12,16,Second Half
1426,Walmart,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Athletic Footwear,85.00000000000001,800,680000.0000000001,170000.00000000003,0.25,In-store,2021,12,16,Second Half
1427,West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Street Footwear,80.00000000000001,600,480000.00000000006,144000.0,0.3,In-store,2021,12,16,Second Half
1428,West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Athletic Footwear,80.00000000000001,600,480000.00000000006,144000.0,0.3,In-store,2021,12,16,Second Half
1429,West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Men's Apparel,90.00000000000001,525,472500.00000000006,94500.00000000001,0.2,In-store,2021,12,16,Second Half
1430,West Gear,1128299,2021-12-16,Southeast,Florida,Orlando,Women's Apparel,95.00000000000001,625,593750.0000000001,267187.50000000006,0.45,In-store,2021,12,16,Second Half
1431,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Men's Street Footwear,45.0,850,382500.0,172125.0,0.45,In-store,2021,1,12,First Half
1432,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,650,292500.0,102375.0,0.35,In-store,2021,1,12,First Half
1433,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Street Footwear,35.0,650,227500.0,56875.0,0.25,In-store,2021,1,12,First Half
1434,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Athletic Footwear,40.0,500,200000.0,60000.0,0.3,In-store,2021,1,12,First Half
1435,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Men's Apparel,55.00000000000001,550,302500.00000000006,105875.00000000001,0.35,In-store,2021,1,12,First Half
1436,West Gear,1185732,2021-01-12,Southeast,Florida,Orlando,Women's Apparel,45.0,650,292500.0,146250.0,0.5,In-store,2021,1,12,First Half
1437,West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Men's Street Footwear,45.0,900,405000.0,182250.0,0.45,In-store,2021,2,10,First Half
1438,West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Men's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,In-store,2021,2,10,First Half
1439,West Gear,1185732,2021-02-10,Southeast,Florida,Orlando,Women's Street Footwear,35.0,600,210000.0,52500.0,0.25,In-store,2021,2,10,First Half
1440,West Gear,1185732,2021-02-10,Northeast,New York,Albany,Women's Athletic Footwear,40.0,475,190000.0,57000.0,0.3,In-store,2021,2,10,First Half
1441,West Gear,1185732,2021-02-10,Northeast,New York,Albany,Men's Apparel,55.00000000000001,550,302500.00000000006,105875.00000000001,0.35,In-store,2021,2,10,First Half
1442,West Gear,1185732,2021-02-10,Northeast,New York,Albany,Women's Apparel,45.0,650,292500.0,146250.0,0.5,In-store,2021,2,10,First Half
1443,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Men's Street Footwear,45.0,870,391500.0,176175.0,0.45,In-store,2021,3,8,First Half
1444,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Men's Athletic Footwear,45.0,550,247500.0,86625.0,0.35,In-store,2021,3,8,First Half
1445,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Women's Street Footwear,35.0,575,201250.0,50312.5,0.25,In-store,2021,3,8,First Half
1446,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Women's Athletic Footwear,40.0,425,170000.0,51000.0,0.3,In-store,2021,3,8,First Half
1447,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Men's Apparel,55.00000000000001,475,261250.00000000003,91437.5,0.35,In-store,2021,3,8,First Half
1448,West Gear,1185732,2021-03-08,Northeast,New York,Albany,Women's Apparel,45.0,575,258750.0,129375.0,0.5,In-store,2021,3,8,First Half
1449,West Gear,1185732,2021-04-09,Northeast,New York,Albany,Men's Street Footwear,45.0,825,371250.0,167062.5,0.45,In-store,2021,4,9,First Half
1450,West Gear,1185732,2021-04-09,Northeast,New York,Albany,Men's Athletic Footwear,45.0,525,236250.0,82687.5,0.35,In-store,2021,4,9,First Half
1451,West Gear,1185732,2021-04-09,Northeast,New York,Albany,Women's Street Footwear,35.0,525,183750.0,45937.5,0.25,In-store,2021,4,9,First Half
1452,West Gear,1185732,2021-04-09,Northeast,New York,Albany,Women's Athletic Footwear,40.0,450,180000.0,54000.0,0.3,In-store,2021,4,9,First Half
1453,West Gear,1185732,2021-04-09,Northeast,New York,Albany,Men's Apparel,55.00000000000001,475,261250.00000000003,91437.5,0.35,In-store,2021,4,9,First Half
1454,West Gear,1185732,2021-04-09,Northeast,New York,Albany,Women's Apparel,45.0,600,270000.0,135000.0,0.5,In-store,2021,4,9,First Half
1455,West Gear,1185732,2021-05-08,Northeast,New York,Albany,Men's Street Footwear,55.00000000000001,870,478500.00000000006,215325.00000000003,0.45,In-store,2021,5,8,First Half
1456,West Gear,1185732,2021-05-08,Northeast,New York,Albany,Men's Athletic Footwear,55.00000000000001,575,316250.00000000006,110687.50000000001,0.35,In-store,2021,5,8,First Half
1457,West Gear,1185732,2021-05-08,Northeast,New York,Albany,Women's Street Footwear,50.0,550,275000.0,68750.0,0.25,In-store,2021,5,8,First Half
1458,West Gear,1185732,2021-05-08,Northeast,New York,Albany,Women's Athletic Footwear,50.0,500,250000.0,75000.0,0.3,In-store,2021,5,8,First Half
1459,West Gear,1185732,2021-05-08,Northeast,New York,Albany,Men's Apparel,60.0,525,315000.0,110250.0,0.35,In-store,2021,5,8,First Half
1460,West Gear,1185732,2021-05-08,Northeast,New York,Albany,Women's Apparel,65.0,625,406250.0,203125.0,0.5,In-store,2021,5,8,First Half
1461,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Men's Street Footwear,60.0,875,525000.0,236250.0,0.45,In-store,2021,6,10,First Half
1462,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Men's Athletic Footwear,55.00000000000001,625,343750.00000000006,120312.50000000001,0.35,In-store,2021,6,10,First Half
1463,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Women's Street Footwear,50.0,600,300000.0,75000.0,0.25,In-store,2021,6,10,First Half
1464,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Women's Athletic Footwear,50.0,575,287500.0,86250.0,0.3,In-store,2021,6,10,First Half
1465,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Men's Apparel,65.0,575,373750.0,130812.49999999999,0.35,In-store,2021,6,10,First Half
1466,West Gear,1185732,2021-06-10,Northeast,New York,Albany,Women's Apparel,70.0,725,507500.0,253750.0,0.5,In-store,2021,6,10,First Half
1467,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Men's Street Footwear,65.0,950,617500.0,277875.0,0.45,In-store,2021,7,8,Second Half
1468,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Men's Athletic Footwear,60.00000000000001,700,420000.00000000006,147000.0,0.35,In-store,2021,7,8,Second Half
1469,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Women's Street Footwear,55.00000000000001,625,343750.00000000006,85937.50000000001,0.25,In-store,2021,7,8,Second Half
1470,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Women's Athletic Footwear,55.00000000000001,575,316250.00000000006,94875.00000000001,0.3,In-store,2021,7,8,Second Half
1471,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Men's Apparel,65.0,600,390000.0,136500.0,0.35,In-store,2021,7,8,Second Half
1472,West Gear,1185732,2021-07-08,Northeast,New York,Albany,Women's Apparel,70.0,775,542500.0,271250.0,0.5,In-store,2021,7,8,Second Half
1473,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Men's Street Footwear,65.0,925,601250.0,270562.5,0.45,In-store,2021,8,9,Second Half
1474,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Men's Athletic Footwear,60.00000000000001,700,420000.00000000006,147000.0,0.35,In-store,2021,8,9,Second Half
1475,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Women's Street Footwear,55.00000000000001,625,343750.00000000006,85937.50000000001,0.25,In-store,2021,8,9,Second Half
1476,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Women's Athletic Footwear,45.0,575,258750.0,77625.0,0.3,In-store,2021,8,9,Second Half
1477,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Men's Apparel,55.00000000000001,550,302500.00000000006,105875.00000000001,0.35,In-store,2021,8,9,Second Half
1478,West Gear,1185732,2021-08-09,Northeast,New York,Albany,Women's Apparel,60.00000000000001,725,435000.00000000006,217500.00000000003,0.5,In-store,2021,8,9,Second Half
1479,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Men's Street Footwear,55.00000000000001,850,467500.00000000006,210375.00000000003,0.45,In-store,2021,9,8,Second Half
1480,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Men's Athletic Footwear,50.000000000000014,650,325000.0000000001,113750.00000000003,0.35,In-store,2021,9,8,Second Half
1481,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Women's Street Footwear,45.0,550,247500.0,61875.0,0.25,In-store,2021,9,8,Second Half
1482,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Women's Athletic Footwear,45.0,525,236250.0,70875.0,0.3,In-store,2021,9,8,Second Half
1483,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Men's Apparel,55.00000000000001,525,288750.00000000006,101062.50000000001,0.35,In-store,2021,9,8,Second Half
1484,West Gear,1185732,2021-09-08,Northeast,New York,Albany,Women's Apparel,60.00000000000001,625,375000.00000000006,187500.00000000003,0.5,In-store,2021,9,8,Second Half
1485,West Gear,1185732,2021-10-10,Northeast,New York,Albany,Men's Street Footwear,60.00000000000001,800,480000.00000000006,216000.00000000003,0.45,In-store,2021,10,10,Second Half
